FMT	254	47	NKT1	QIffffffff	TimeUS	Cnt	IMUMin	IMUMax	EKFMin	EKFMax	AngMin	AngMax	VelMin	VelM
IMU	70742402	-0.08115083	-0.07073455	-0.004194428	0.4641351	-1.325802	-10.26641	0	0	31.9051	1	1	999	999
IMU	70782100	-0.08138898	-0.07809106	-0.01616339	0.04442289	1.167052	-9.522043	0	0	31.90155	1	1	999	999
IMU	70822223	-0.05623323	-0.1003104	-0.01819635	-0.9607155	-2.263122	-8.565716	0	0	31.89742	1	1	999	999
IMU	70862259	-0.03305876	-0.1033404	-0.01258433	0.08705886	-0.01472992	-11.33558	0	0	31.89383	1	1	999	999
IMU	70902470	-0.03760941	-0.09170567	-0.005866711	1.267113	3.08853	-9.307288	0	0	31.89126	1	1	999	999
IMU	70942049	-0.008845262	-0.09688539	0.0003293714	0.1727832	-3.055887	-9.600048	0	0	31.88865	1	1	999	999
IMU	70982106	-0.01933731	-0.1080323	-0.00190371	-0.7228112	1.074925	-10.24958	0	0	31.88644	1	1	999	999
IMU	71022248	-0.001437943	-0.1532835	-0.002769333	0.9232913	0.3450763	-9.627831	0	0	31.88468	1	1	999	999
IMU	71062035	0.005018078	-0.191541	-0.008312701	0.506124	-1.684864	-9.613944	0	0	31.88373	1	1	999	999
IMU	71102443	-0.01958798	-0.2285661	-0.009924752	-0.8996872	1.874753	-10.36301	0	0	31.88347	1	1	999	999
IMU	71142313	-0.01204369	-0.2140953	-0.006520028	0.4195346	-0.9966634	-9.427006	0	0	31.88357	1	1	999	999
IMU	71182117	-0.04599489	-0.1470742	-0.004623355	1.407003	1.328757	-10.92688	0	0	31.884	1	1	999	999
IMU	71222323	-0.01959894	-0.1159843	0.001542108	-1.502839	-2.306546	-8.908036	0	0	31.88471	1	1	999	999
IMU	71262076	-0.01566527	-0.06150973	-0.0008437699	0.5303185	-0.03404647	-10.90127	0	0	31.88638	1	1	999	999
IMU	71302434	-0.01991349	-0.0270045	-0.005371753	1.271766	3.90084	-10.10662	0	0	31.88847	1	1	999	999
IMU	71342029	0.009179458	-0.02477288	-0.005692211	-0.149155	-3.411834	-9.02169	0	0	31.89051	1	1	999	999
IMU	71382048	-0.006122097	0.004196506	-0.01063355	-0.9433389	1.120178	-10.50344	0	0	31.89232	1	1	999	999
IMU	71422066	-0.006471784	0.01704119	-0.01543207	0.8297296	1.328874	-9.517778	0	0	31.89374	1	1	999	999
IMU	71462312	0.00400468	0.03370285	-0.01726695	-0.3577335	-0.7476166	-10.26653	0	0	31.89469	1	1	999	999
IMU	71502553	-0.003542786	0.04110962	-0.01224813	-1.004293	1.545503	-10.22909	0	0	31.89527	1	1	999	999
IMU	71542088	0.02965563	0.04431272	-0.01816974	0.2827078	-0.3395154	-9.199566	0	0	31.89491	1	1	999	999
IMU	71582067	0.253769	0.06994866	-0.01902662	0.4114446	-1.57521	-10.51517	0	0	31.89498	1	1	999	999
IMU	71622071	0.5536032	0.06762169	-0.01495575	-0.533904	3.323549	-10.28192	0	0	31.89545	1	1	999	999
IMU	71662098	0.4055697	0.0809609	-0.01709132	0.902707	-2.482773	-9.34335	0	0	31.89573	1	1	999	999
IMU	71702395	-0.1831838	0.1387276	-0.02218104	0.9778205	1.921314	-9.560991	0	0	31.8957	1	1	999	999
IMU	71742325	-0.3490408	0.1315161	-0.02004386	-1.112749	-1.792999	-10.01182	0	0	31.89576	1	1	999	999
IMU	71782205	-0.2676469	0.1607542	-0.023455	0.324948	0.6111425	-9.763096	0	0	31.89577	1	1	999	999
IMU	71822232	-0.1536383	0.1367216	-0.03005452	0.7022125	1.744161	-9.590405	0	0	31.89576	1	1	999	999
IMU	71862242	0.1610382	0.1110301	-0.02720016	-1.33214	-0.482658	-9.291049	0	0	31.89507	1	1	999	999
IMU	71902463	0.4855376	0.08525074	-0.03309494	0.7753593	-0.9943712	-10.29852	0	0	31.89349	1	1	999	999
IMU	71942251	0.4686362	0.01578286	-0.03232747	-0.5431803	0.3746705	-9.332395	0	0	31.89105	1	1	999	999
IMU	71982249	0.319157	-0.01525811	-0.03120998	0.4291562	-0.1268128	-9.992701	0	0	31.88839	1	1	999	999
IMU	72022259	0.1715002	0.008043102	-0.03847186	1.141228	1.518575	-10.95054	0	0	31.88545	1	1	999	999
IMU	72062590	0.09417598	0.03268178	-0.03853105	-0.5575465	-0.3082595	-8.875342	0	0	31.88283	1	1	999	999
IMU	72102454	-0.2557889	0.3524785	-0.03903156	-0.2591403	-0.9420339	-10.34971	0	0	31.88063	1	1	999	999
IMU	72142352	-0.3980601	0.469947	-0.03681605	-0.1152457	1.511472	-9.354145	0	0	31.87838	1	1	999	999
IMU	72182228	-0.04083554	0.1741922	-0.04141996	0.1397348	-1.947147	-8.924481	0	0	31.87513	1	1	999	999
IMU	72222270	0.2508983	-0.1167314	-0.04512309	-1.930677	-1.967195	-9.982312	0	0	31.87116	1	1	999	999
IMU	72262253	0.2194381	-0.1524196	-0.04457258	1.337139	4.054731	-10.18787	0	0	31.86595	1	1	999	999
IMU	72302465	0.1291369	-0.09410894	-0.04007158	0.9808968	-1.472648	-9.332539	0	0	31.85957	1	1	999	999
IMU	72342127	0.03631696	-0.02986215	-0.03610973	-0.8939411	0.334811	-10.23906	0	0	31.85198	1	1	999	999
IMU	72382112	0.01767912	-0.01531709	-0.02905972	-0.5009338	1.277021	-9.993814	0	0	31.84297	1	1	999	999
IMU	72422216	0.02772972	-0.01502261	-0.02014204	-0.1135004	-0.8322438	-9.392493	0	0	31.83426	1	1	999	999
IMU	72462240	-0.0127564	0.001643321	-0.01385915	0.5529239	1.10528	-10.38555	0	0	31.82543	1	1	999	999
IMU	72502614	-0.009875039	0.01529221	-0.003738458	-1.043663	-1.897283	-9.620685	0	0	31.81693	1	1	999	999
IMU	72542029	-0.03685052	0.04178118	0.001473535	-0.8034191	-0.9705303	-10.54636	0	0	31.80679	1	1	999	999
IMU	72582308	-0.04369249	0.04987072	-0.004653168	0.6170154	1.482841	-9.983502	0	0	31.79777	1	1	999	999
IMU	72622220	-0.02759622	0.0316568	-0.004764686	0.495091	0.3129526	-9.815495	0	0	31.78995	1	1	999	999
IMU	72662093	-0.02379294	0.03875354	0.0001491594	-1.240909	-2.255677	-9.742392	0	0	31.78279	1	1	999	999
IMU	72702826	-0.06180478	0.05483121	-0.002359961	0.6579597	3.54235	-9.798064	0	0	31.7763	1	1	999	999
IMU	72742380	-0.05066037	0.05334766	-0.006367913	1.037637	-1.245121	-8.483971	0	0	31.77009	1	1	999	999
IMU	72782102	-0.06867458	0.04415016	-0.003525767	-0.8560903	-1.588934	-10.46382	0	0	31.76501	1	1	999	999
IMU	72822233	-0.07113978	0.0352356	-0.004907524	0.2563691	2.000273	-9.988651	0	0	31.76091	1	1	999	999
IMU	72862203	-0.04432297	0.02813688	-0.004442329	0.6329079	-1.310534	-9.356241	0	0	31.75739	1	1	999	999
IMU	72902351	-0.05525242	0.03330053	-0.007066345	-0.4827455	-1.053153	-10.50829	0	0	31.7545	1	1	999	999
IMU	72942212	-0.06928033	0.04993413	-0.01608924	-0.3327674	2.913986	-10.15544	0	0	31.7508	1	1	999	999
IMU	72982084	-0.03461111	0.04622076	-0.02169163	0.01597808	-2.527451	-10.08477	0	0	31.74621	1	1	999	999
IMU	73022047	-0.05724575	0.06194066	-0.0302205	0.6546822	1.094831	-10.59482	0	0	31.73976	1	1	999	999
IMU	73062323	-0.0671344	0.05964918	-0.02992099	-0.822171	-1.444314	-9.748099	0	0	31.73226	1	1	999	999
IMU	73102658	-0.09767634	0.07764828	-0.04248332	0.8022624	1.466183	-9.943153	0	0	31.72439	1	1	999	999
IMU	73142363	-0.1269505	0.1004984	-0.04819372	1.260018	1.358278	-10.20287	0	0	31.71377	1	1	999	999
IMU	73182264	-0.1040945	0.1001369	-0.04456291	-0.5208702	-1.686635	-9.289538	0	0	31.70195	1	1	999	999
IMU	73222236	-0.1193609	0.09333351	-0.04467915	-0.9802908	-0.5457353	-11.01667	0	0	31.68996	1	1	999	999
IMU	73262228	-0.1571442	0.09753758	-0.04827454	0.84564	3.434999	-10.28079	0	0	31.67909	1	1	999	999
IMU	73302380	-0.1376603	0.06185349	-0.04420159	0.1768661	-2.677404	-9.771179	0	0	31.66922	1	1	999	999
IMU	73342008	-0.1469203	0.03154787	-0.04492958	-0.9489194	-1.129099	-9.766703	0	0	31.65988	1	1	999	999
IMU	73382260	-0.1078475	-0.002441898	-0.04016191	0.9945883	2.942961	-10.16745	0	0	31.6502	1	1	999	999
IMU	73422347	-0.05895999	-0.03636307	-0.03783016	0.212082	-2.528039	-8.297046	0	0	31.6408	1	1	999	999
IMU	73462224	-0.1509998	-0.02847738	-0.03472187	-0.1097511	-0.5764527	-10.85024	0	0	31.6318	1	1	999	999
IMU	73502580	-0.3119905	-0.04470558	-0.03244063	-0.9735689	0.9871426	-9.383091	0	0	31.62173	1	1	999	999
IMU	73542216	-0.4560428	-0.1412203	-0.02737244	-0.08353454	0.2452261	-9.306299	0	0	31.61029	1	1	999	999
IMU	73582236	-0.4775257	-0.2100971	-0.02617287	0.8569273	-1.986699	-10.13175	0	0	31.59753	1	1	999	999
IMU	73622366	-0.4040943	-0.2703659	-0.01851937	-0.3210322	1.407363	-9.456625	0	0	31.58386	1	1	999	999
IMU	73662344	-0.2836821	-0.2692438	-0.003379162	-0.2417692	-0.005216986	-9.40533	0	0	31.5703	1	1	999	999
IMU	73702464	-0.2166734	-0.2432904	-0.001564824	0.5898975	-0.6686541	-9.897533	0	0	31.55746	1	1	999	999
IMU	73742382	-0.1545385	-0.2325134	0.003519159	0.2114568	0.3316702	-9.775555	0	0	31.54573	1	1	999	999
IMU	73782223	-0.1068352	-0.2255702	0.00576985	-1.45159	-0.3963044	-9.106388	0	0	31.53482	1	1	999	999
IMU	73822210	-0.066886	-0.1682322	0.004165371	1.242143	0.4895611	-10.93713	0	0	31.52601	1	1	999	999
IMU	73862305	-0.03369987	-0.1393128	0.0090138	0.8625824	1.930669	-9.618618	0	0	31.51918	1	1	999	999
IMU	73902514	0.01376221	-0.1137564	0.01409338	-0.5991715	-2.779072	-9.520462	0	0	31.51362	1	1	999	999
IMU	73942292	-0.002210923	-0.08574639	0.02010506	0.6947228	2.91329	-9.949453	0	0	31.50924	1	1	999	999
IMU	73982153	0.01711455	-0.0730971	0.02456483	1.271472	0.6640047	-9.420057	0	0	31.50679	1	1	999	999
IMU	74022083	0.05336721	-0.07306018	0.02694546	0.1099838	-2.242631	-9.644942	0	0	31.5079	1	1	999	999
IMU	74062211	0.04063997	-0.06510861	0.02815451	-0.3329832	-0.9449074	-10.59643	0	0	31.51072	1	1	999	999
IMU	74102396	0.03004716	-0.0759818	0.0344562	-0.1765961	3.002575	-9.989098	0	0	31.51478	1	1	999	999
IMU	74142351	0.04785682	-0.0820157	0.03583158	0.5547666	-2.47836	-10.08941	0	0	31.52053	1	1	999	999
IMU	74182239	0.03890667	-0.06334891	0.03355134	0.6918787	2.156042	-10.22241	0	0	31.52805	1	1	999	999
IMU	74222297	0.05654612	-0.06880406	0.0371317	-1.296459	-1.365365	-8.990286	0	0	31.53769	1	1	999	999
IMU	74262016	0.03934402	-0.05744161	0.03636157	-0.1911253	0.4849726	-10.26168	0	0	31.54853	1	1	999	999
IMU	74302807	0.03815371	-0.0357673	0.03189489	1.584948	1.737997	-10.19926	0	0	31.55947	1	1	999	999
IMU	74342109	0.05279355	-0.04191695	0.0384143	-1.035449	-2.215422	-9.196309	0	0	31.56986	1	1	999	999
IMU	74382221	0.0476685	0.00113091	0.03272599	-0.0981413	0.5462605	-11.10538	0	0	31.57921	1	1	999	999
IMU	74422075	0.05319329	-0.01060542	0.02896099	0.8728219	2.415473	-9.245608	0	0	31.58783	1	1	999	999
IMU	74462057	0.06613535	-0.01277851	0.02306847	-0.02680137	-3.599367	-9.917953	0	0	31.59544	1	1	999	999
IMU	74502538	0.04730971	0.01594023	0.0140112	-0.3645013	3.088993	-9.917225	0	0	31.60165	1	1	999	999
IMU	74542243	0.06228969	0.004857337	0.01241762	-0.07522686	-1.700936	-9.786423	0	0	31.60721	1	1	999	999
IMU	74582100	0.02807917	0.01456235	0.0007090601	0.510053	0.2653331	-9.653088	0	0	31.61109	1	1	999	999
IMU	74622199	0.04835732	0.01463622	-0.01350446	0.4485428	0.8603821	-10.23403	0	0	31.6132	1	1	999	999
IMU	74662063	0.07407288	0.01253903	-0.01784953	-0.6039926	-1.065788	-9.478262	0	0	31.61475	1	1	999	999
IMU	74702409	0.03613157	0.02882829	-0.03334352	0.7514715	2.368889	-10.81588	0	0	31.61612	1	1	999	999
IMU	74742240	0.04555092	0.01988228	-0.04634906	0.00998912	-1.260312	-8.388577	0	0	31.61586	1	1	999	999
IMU	74782206	0.06234578	0.0194418	-0.05029571	-0.7647418	1.568414	-10.87701	0	0	31.61613	1	1	999	999
IMU	74822255	0.07728858	-0.0002067933	-0.05648234	0.3748607	-1.445576	-9.668694	0	0	31.61569	1	1	999	999
IMU	74862207	0.07233278	0.01938454	-0.06565249	0.8327469	-1.11238	-9.876018	0	0	31.61459	1	1	999	999
IMU	74902388	0.04987373	0.03742229	-0.06616629	0.6037126	1.583171	-10.83584	0	0	31.61366	1	1	999	999
IMU	74942082	0.06928469	0.01502093	-0.06392943	-1.982592	-1.830052	-8.623695	0	0	31.61106	1	1	999	999
IMU	74982297	0.02975837	0.04455867	-0.0666247	1.396736	3.984254	-10.6328	0	0	31.60468	1	1	999	999
IMU	75022122	0.01453815	0.03799306	-0.06570303	0.7094038	0.5299913	-9.185702	0	0	31.59519	1	1	999	999
IMU	75062253	-0.01343156	0.03040882	-0.06139036	-0.5701272	-2.46175	-9.455774	0	0	31.58445	1	1	999	999
IMU	75102487	-0.02408484	0.06532032	-0.06388971	-0.4421672	2.457893	-11.06931	0	0	31.57287	1	1	999	999
IMU	75142341	0.02452055	0.0711454	-0.05851669	-1.099119	-0.5580208	-8.61907	0	0	31.56176	1	1	999	999
IMU	75182247	0.02668045	0.08381704	-0.05948129	0.1808998	0.7964721	-10.01161	0	0	31.55068	1	1	999	999
IMU	75222296	0.01503834	0.1075098	-0.05606119	1.136326	1.67208	-10.47604	0	0	31.54021	1	1	999	999
IMU	75262221	0.02544656	0.1003557	-0.0471198	-0.7199911	-3.107043	-8.546082	0	0	31.53098	1	1	999	999
IMU	75302648	-0.008346672	0.1116911	-0.03842316	-0.7030143	1.821264	-10.85806	0	0	31.52282	1	1	999	999
IMU	75342670	-0.01888579	0.1140382	-0.026797	-0.5948866	1.277185	-9.864355	0	0	31.51561	1	1	999	999
IMU	75382245	0.01327182	0.1259998	-0.01001605	-0.008726858	-0.538048	-9.471678	0	0	31.50986	1	1	999	999
IMU	75422240	0.03112854	0.180847	0.002922795	1.25372	0.4908358	-11.26599	0	0	31.50556	1	1	999	999
IMU	75462266	0.023532	0.1898857	0.01644733	-0.7060194	-1.069571	-8.630926	0	0	31.50173	1	1	999	999
IMU	75502975	0.04058127	0.2242069	0.03020353	-0.8474337	-0.7624538	-9.486017	0	0	31.49883	1	1	999	999
IMU	75542269	0.07389215	0.2833751	0.03445154	-0.03110627	1.065653	-10.77376	0	0	31.49627	1	1	999	999
IMU	75582296	0.06755545	0.2631306	0.03504444	0.8079922	2.099353	-9.217244	0	0	31.49363	1	1	999	999
IMU	75622310	0.07170825	0.2213323	0.03565487	1.12945	0.2477833	-9.816912	0	0	31.48936	1	1	999	999
IMU	75662126	0.0980336	0.1661609	0.03840279	-0.3923956	-2.326762	-9.469137	0	0	31.48365	1	1	999	999
IMU	75702378	0.1684934	0.1344552	0.04018933	-0.8939775	3.124452	-9.855295	0	0	31.47655	1	1	999	999
IMU	75742297	0.2625235	0.1197242	0.03907115	0.8094797	1.707349	-9.378955	0	0	31.46792	1	1	999	999
IMU	75782124	0.1701604	0.07213984	0.04179154	0.6945713	-1.409505	-9.57617	0	0	31.45818	1	1	999	999
IMU	75822377	0.1483141	0.04240062	0.04620063	-0.5620064	1.899174	-10.40352	0	0	31.44747	1	1	999	999
IMU	75862326	0.3031151	0.01788745	0.04915874	-0.1845534	-1.60299	-9.980763	0	0	31.4369	1	1	999	999
IMU	75902382	0.2403622	0.02170801	0.05367276	0.2421172	1.298948	-10.25731	0	0	31.4257	1	1	999	999
IMU	75942061	0.07969493	0.01737882	0.05299185	1.046616	1.325109	-9.621218	0	0	31.41567	1	1	999	999
IMU	75982042	0.1312037	-0.01755697	0.05928158	-0.102432	-2.265861	-9.496435	0	0	31.40658	1	1	999	999
IMU	76022111	0.2575373	-0.07915997	0.05502009	-0.7234876	3.136189	-10.5957	0	0	31.39903	1	1	999	999
IMU	76062059	0.3440097	-0.1653486	0.05973806	0.3784576	0.99094	-8.63668	0	0	31.39213	1	1	999	999
IMU	76102815	0.2952325	-0.1927999	0.06706394	0.6417367	0.6928445	-10.40821	0	0	31.38666	1	1	999	999
IMU	76142111	0.1963182	-0.1839091	0.07568109	-0.402694	0.06574127	-9.282762	0	0	31.38216	1	1	999	999
IMU	76182132	0.1530091	-0.1634233	0.08043103	-0.1744386	-0.03208417	-10.2655	0	0	31.37877	1	1	999	999
IMU	76222348	0.08828399	-0.1566865	0.08029113	0.5199454	2.559199	-10.31096	0	0	31.37586	1	1	999	999
IMU	76262094	0.07525861	-0.1575089	0.08343163	0.3135113	-0.7917732	-9.293056	0	0	31.37358	1	1	999	999
IMU	76302364	0.0255556	-0.1070235	0.07526693	1.223209	0.6611816	-9.963294	0	0	31.37224	1	1	999	999
IMU	76342117	-0.005723819	-0.1073992	0.07164678	-0.9548022	-0.6293097	-9.963718	0	0	31.37141	1	1	999	999
IMU	76382038	-0.04512034	-0.05782015	0.05897146	-1.053883	-0.03235516	-9.964533	0	0	31.37108	1	1	999	999
IMU	76422217	-0.3846909	0.1583645	0.0549712	0.392276	0.4397705	-9.736662	0	0	31.37119	1	1	999	999
IMU	76462203	-0.4353871	0.2161816	0.03728451	1.091193	0.1200766	-9.833392	0	0	31.37118	1	1	999	999
IMU	76502572	-0.3166195	0.1556637	0.03255041	-0.7037769	-0.007109925	-9.798173	0	0	31.37117	1	1	999	999
IMU	76542234	-0.3200133	0.1472293	0.02081889	0.141667	0.1123176	-10.23288	0	0	31.37127	1	1	999	999
IMU	76582056	-0.1845653	0.05329405	0.005285055	1.382075	1.86124	-10.08123	0	0	31.3712	1	1	999	999
IMU	76622303	0.1725409	-0.1677073	0.003479609	-1.189995	0.3730846	-8.997971	0	0	31.37095	1	1	999	999
IMU	76662241	0.2979	-0.2618866	0.009934569	1.002739	-0.6906223	-10.46428	0	0	31.37095	1	1	999	999
IMU	76702493	0.1389121	-0.2403842	0.1314059	1.405757	3.271183	-10.23338	0	0	31.37095	1	1	999	999
IMU	76742430	0.04417656	-0.1741682	0.3186538	-0.4803559	-0.9229594	-8.794074	0	0	31.37176	1	1	999	999
IMU	76782232	0.03790496	-0.0508989	0.4166037	1.648156	2.326555	-11.58837	0	0	31.37257	1	1	999	999
IMU	76822096	0.02926125	0.01884222	0.3727344	1.017093	2.417759	-8.148394	0	0	31.37331	1	1	999	999
IMU	76862273	0.04559212	-0.02361155	0.2961065	-0.03846091	-0.4085532	-11.71855	0	0	31.37418	1	1	999	999
IMU	76902485	0.03932165	-0.06484714	0.113199	1.830586	3.805544	-11.16997	0	0	31.3751	1	1	999	999
IMU	76942300	0.02389398	-0.08443358	-0.03853179	-0.266771	-2.596699	-9.359518	0	0	31.37572	1	1	999	999
IMU	76982244	0.01449283	-0.07643634	-0.1290086	-0.3585734	2.314082	-9.828142	0	0	31.37621	1	1	999	999
IMU	77022253	0.0010639	-0.05148441	-0.1689345	1.12154	-2.094808	-9.645053	0	0	31.37622	1	1	999	999
IMU	77062336	-0.03148936	-0.02843034	-0.186482	-0.5213178	3.550481	-10.02249	0	0	31.37563	1	1	999	999
IMU	77102547	0.0141283	-0.04229464	-0.2038713	1.267838	-2.193805	-9.311806	0	0	31.37563	1	1	999	999
IMU	77142346	0.02200729	-0.04245491	-0.2147531	0.4370188	-2.792007	-10.43918	0	0	31.37535	1	1	999	999
IMU	77182265	-0.009448537	-0.02070105	-0.2175102	-0.8189071	2.229949	-9.789464	0	0	31.37448	1	1	999	999
IMU	77222544	0.01465546	-0.01811694	-0.2156489	0.2153956	-0.7340862	-9.36546	0	0	31.37285	1	1	999	999
IMU	77262066	0.009069283	-0.007698626	-0.2110886	0.6497279	-0.4431764	-10.59766	0	0	31.37103	1	1	999	999
IMU	77302474	0.002072531	-0.005393774	-0.1987736	-0.3666752	0.5194555	-9.642608	0	0	31.36794	1	1	999	999
IMU	77342095	0.02813387	0.004374749	-0.1841102	-0.6575361	-0.1075556	-9.867986	0	0	31.36535	1	1	999	999
IMU	77382071	0.01155075	0.02442528	-0.1706656	0.6594892	-0.332413	-10.17337	0	0	31.36339	1	1	999	999
IMU	77422083	-0.06347221	0.0871871	-0.1512757	0.3276937	1.822562	-10.10037	0	0	31.36193	1	1	999	999
IMU	77462067	-0.3929157	0.3389767	-0.1289021	-0.514424	-3.749647	-9.913633	0	0	31.36057	1	1	999	999
IMU	77502591	-0.3514975	0.3391454	-0.1164682	0.1543341	3.883959	-9.832291	0	0	31.35904	1	1	999	999
IMU	77542243	0.002984417	0.09901645	-0.1017749	0.7109417	-1.11201	-9.030544	0	0	31.3561	1	1	999	999
IMU	77582097	0.2049378	-0.09068574	-0.08055811	-1.071159	-1.48968	-9.199545	0	0	31.35057	1	1	999	999
IMU	77622287	0.1816345	-0.119162	-0.06739302	0.1937978	1.091498	-10.89855	0	0	31.34306	1	1	999	999
IMU	77662097	0.1060838	-0.07977629	-0.05467214	1.063513	2.044256	-9.06251	0	0	31.33355	1	1	999	999
IMU	77702440	0.08615226	-0.06190083	-0.04133151	-0.5681397	-2.218037	-9.875822	0	0	31.32308	1	1	999	999
IMU	77742333	0.04280104	-0.01286831	-0.03066095	-1.005049	-1.614626	-10.23357	0	0	31.311	1	1	999	999
IMU	77782018	-0.2966862	0.2373883	-0.02578708	-0.5250502	1.375578	-9.433416	0	0	31.29962	1	1	999	999
IMU	77822225	-0.5020514	0.3340661	-0.02899177	0.9859501	-0.413133	-11.10784	0	0	31.28946	1	1	999	999
IMU	77862254	-0.3119988	0.1740047	-0.03403721	0.7676839	1.029213	-10.01312	0	0	31.27941	1	1	999	999
IMU	77902436	0.1555696	-0.09538767	-0.03538332	0.6987943	2.900468	-10.21657	0	0	31.26985	1	1	999	999
IMU	77942078	0.3003126	-0.1840124	-0.0306615	1.452675	1.995621	-9.226792	0	0	31.25907	1	1	999	999
IMU	77982028	0.2184786	-0.1693906	-0.02330058	-0.790481	-3.994556	-10.14274	0	0	31.2478	1	1	999	999
IMU	78022341	0.09926257	-0.11915	-0.02608194	-0.4236518	1.420767	-9.968801	0	0	31.23671	1	1	999	999
IMU	78062070	0.0523201	-0.1473274	-0.02401538	0.4013953	2.220279	-9.811592	0	0	31.22631	1	1	999	999
IMU	78102414	-0.1744848	0.05434293	-0.01853587	0.8318651	-1.656178	-9.449711	0	0	31.21681	1	1	999	999
IMU	78142360	-0.4901281	0.2534557	-0.01932499	0.7968848	1.299984	-10.24898	0	0	31.20877	1	1	999	999
IMU	78182283	-0.4223912	0.2158104	-0.01972171	-1.226165	-1.779528	-9.143419	0	0	31.2036	1	1	999	999
IMU	78222319	-0.2499334	0.1028373	-0.0213143	-0.484033	-0.434603	-9.505823	0	0	31.20182	1	1	999	999
IMU	78262218	-0.148955	0.04916545	-0.02780757	0.7284411	-1.61871	-9.556095	0	0	31.20279	1	1	999	999
IMU	78302503	-0.1354087	0.01147473	-0.02445279	-0.06447938	0.5129558	-10.59967	0	0	31.20558	1	1	999	999
IMU	78342123	-0.154352	-0.003030015	-0.02037768	0.1131227	1.342415	-9.340354	0	0	31.20959	1	1	999	999
IMU	78382511	-0.0652796	-0.04404052	-0.01319799	-0.3363172	-0.5460099	-9.542542	0	0	31.2141	1	1	999	999
IMU	78422256	0.02372188	-0.05764008	-0.01316825	0.4269871	-1.840513	-9.74579	0	0	31.21867	1	1	999	999
IMU	78462226	0.02964885	-0.06661084	-0.01099152	0.0394835	0.4056329	-11.02101	0	0	31.22298	1	1	999	999
IMU	78502554	0.004410141	-0.05864409	-0.009170377	-0.08335561	1.131234	-9.169491	0	0	31.22723	1	1	999	999
IMU	78542237	-0.07612541	-0.09311048	-0.008006374	-1.123102	-1.37406	-9.845451	0	0	31.2309	1	1	999	999
IMU	78582299	-0.2752171	-0.1535672	-0.01961192	0.5260652	0.547189	-10.3008	0	0	31.23456	1	1	999	999
IMU	78622112	-0.3423065	-0.2332738	-0.03321915	1.022194	2.176174	-10.20961	0	0	31.23755	1	1	999	999
IMU	78662299	-0.2755209	-0.2661692	-0.04317861	0.4620909	-0.3446249	-9.04998	0	0	31.23986	1	1	999	999
IMU	78702472	-0.1884592	-0.2718201	-0.04391719	-1.770044	-2.688683	-10.00543	0	0	31.24129	1	1	999	999
IMU	78742132	-0.1269553	-0.240339	-0.05102831	-0.5194392	1.064194	-10.07545	0	0	31.24186	1	1	999	999
IMU	78782222	-0.09832625	-0.231842	-0.0522328	1.397704	2.932506	-9.840225	0	0	31.24164	1	1	999	999
IMU	78822265	-0.0385061	-0.2028044	-0.05128298	0.0266415	-2.50581	-9.161557	0	0	31.24125	1	1	999	999
IMU	78862250	0.01957418	-0.1652788	-0.05171927	-0.9061491	-2.905824	-10.29871	0	0	31.24079	1	1	999	999
IMU	78902489	0.3662391	-0.08530135	-0.05315688	-0.9324059	-0.3187432	-10.61801	0	0	31.23962	1	1	999	999
IMU	78942249	0.5705963	-0.09434955	-0.04741553	1.292042	3.836288	-10.37586	0	0	31.23854	1	1	999	999
IMU	78982245	0.500416	-0.1156174	-0.04634167	0.5597497	0.2123122	-8.727277	0	0	31.23698	1	1	999	999
IMU	79022241	0.3269072	-0.126327	-0.04147408	-0.3700145	-1.96991	-10.04282	0	0	31.23525	1	1	999	999
IMU	79062341	0.2055535	-0.09848262	-0.03604611	0.9338406	-0.08959489	-10.53036	0	0	31.2338	1	1	999	999
IMU	79102446	0.1213461	-0.07167465	-0.03327863	0.422142	1.761041	-9.735694	0	0	31.23208	1	1	999	999
IMU	79142127	-0.2208877	-0.04451789	-0.03077876	-0.2991617	-2.331409	-9.504224	0	0	31.22947	1	1	999	999
IMU	79182057	-0.1765421	-0.05560378	-0.0308718	-1.40154	-1.749479	-9.663492	0	0	31.22726	1	1	999	999
IMU	79222302	0.1316443	-0.07232028	-0.02833873	-0.1113325	-0.6526335	-10.89285	0	0	31.22538	1	1	999	999
IMU	79262312	0.1800912	-0.0202316	-0.028491	1.611878	3.394777	-10.32136	0	0	31.22304	1	1	999	999
IMU	79302353	0.1169817	-0.01338356	-0.02474629	0.0495705	0.1533606	-9.631427	0	0	31.22109	1	1	999	999
IMU	79342113	0.07044474	0.00633598	-0.01588301	-0.720129	-2.698214	-8.812872	0	0	31.22077	1	1	999	999
IMU	79382021	0.0538623	0.01117416	-0.006969959	-1.673035	-2.695877	-10.50281	0	0	31.2218	1	1	999	999
IMU	79422299	0.02057746	0.04989827	-0.002948989	-0.1138643	1.000837	-10.07005	0	0	31.22326	1	1	999	999
IMU	79462253	0.002630762	0.0607865	-0.006280792	0.9325454	4.34556	-10.08411	0	0	31.225	1	1	999	999
IMU	79502444	0.01829947	0.06233273	-0.001841025	0.6354612	-0.4850048	-9.202488	0	0	31.22754	1	1	999	999
IMU	79542205	0.0140933	0.04226717	0.003772794	-1.118541	-2.910083	-9.528373	0	0	31.22994	1	1	999	999
IMU	79582322	-0.004779868	0.04662078	0.01533435	-0.514125	0.763355	-11.09084	0	0	31.23209	1	1	999	999
