IMU,26754564,0.002545618,0.006641171,-0.001473213,-0.6092147,-0.06756657,-9.842197,0,0,42.17092,1,1,1000,1000
IMU,26794536,0.0004213158,-0.002693346,0.003059602,0.0160562,-0.1668992,-10.05956,0,0,42.15778,1,1,1000,1000
CTUN,26814932,0,0,0,0.3241083,0.06655135,0.06655135,0.04,0,0.19,0,0,0,
ATT,26814988,0,0.78,0,-0.29,0.22,0.22,0,1,,,,,
PRX,26815111,2,14.79,0,8.68,0,6.83,0,8.85,0,0,180,6.83,
IMU,26834504,-0.00122868,-0.007186981,-0.0008169372,0.07462081,-0.2452467,-9.760494,0,0,42.14366,1,1,1000,1000
IMU,26874397,-0.0003945552,0.002241315,-0.006455599,-0.9795304,-0.2566919,-9.814102,0,0,42.13114,1,1,1000,1000
CTUN,26914457,0,0,0,0.3241083,0.06574272,0.06574272,0.03,0,0.19,0,0,-1,
ATT,26914506,0,0.78,0,-0.3,0.23,0.23,0,1,,,,,
PRX,26914631,2,14.45,0,8.65,0,6.86,0,8.9,0,0,180,6.86,
IMU,26914638,0.001534952,0.007832618,0.008955549,-0.1678502,0.05032028,-9.877077,0,0,42.11811,1,1,1000,1000
IMU,26954586,0.0006172544,-0.003840729,0.003304895,0.4454442,-0.2231453,-9.797455,0,0,42.09918,1,1,1000,1000
IMU,26994611,-0.003501743,-0.005125099,-0.003354031,0.2584672,-0.2025847,-9.880129,0,0,42.07251,1,1,1000,1000
CTUN,27014622,0,0,0,0.3241083,0.06445601,0.06445601,-0.03,0,0.19,0,0,-1,
ATT,27014676,0,0.78,0,-0.3,0.23,0.22,0,1,,,,,
PRX,27014798,2,14.42,0,8.68,0,6.82,0,8.91,0,0,180,6.82,
IMU,27034783,0.006314356,0.002236415,0.00162839,-0.6803153,0.1697495,-9.776154,0,0,42.04182,1,1,1000,1000
IMU,27074519,0.0003537177,0.001722661,0.003621513,0.1662595,-0.2876453,-9.75617,0,0,42.00968,1,1,1000,1000
CTUN,27114493,0,0,0,0.3241083,0.06278858,0.06278858,0.09,0,0.19,0,0,-1,
ATT,27114546,0,0.78,0,-0.3,0.22,0.22,0,1,,,,,
PRX,27114666,2,14.78,0,8.63,0,6.83,0,8.88,0,0,180,6.83,
IMU,27114673,-0.0006912008,-0.0068428,-0.001532714,0.1135285,-0.05340929,-10.00002,0,0,41.97788,1,1,1000,1000
IMU,27154336,0.001045274,-0.0005774704,-0.004423157,-0.6206283,0.1229316,-9.823436,0,0,41.948,1,1,1000,1000
IMU,27194322,-0.001730433,-0.000461249,0.01013768,-0.4025367,-0.159855,-9.709072,0,0,41.92121,1,1,1000,1000
CTUN,27214481,0,0,0,0.3241083,0.06079379,0.06079379,0.23,0,0.19,0,0,-2,
ATT,27214533,0,0.78,0,-0.31,0.23,0.22,0,1,,,,,
PRX,27214655,2,25.5,0,8.73,0,6.82,0,8.89,0,0,180,6.82,
IMU,27235196,0.001176223,-0.002017548,-0.001438173,0.1134533,-0.2868854,-9.996511,0,0,41.89804,1,1,1000,1000
IMU,27274507,-0.0002733688,-0.00357408,-0.002831358,0.09026542,-0.05715355,-9.843369,0,0,41.87865,1,1,1000,1000
CTUN,27314793,0,0,0,0.3241083,0.05850068,0.05850068,0.17,0,0.19,0,0,-2,
ATT,27314879,0,0.78,0,-0.31,0.23,0.23,0,1,,,,,
PRX,27315001,2,25.97,0,8.65,0,6.9,0,8.88,0,0,180,6.9,
IMU,27315008,0.0002834511,0.002642276,0.001361724,-1.002412,0.1469709,-9.449348,0,0,41.86187,1,1,1000,1000
IMU,27354551,0.0009183624,-0.003984613,0.00401719,0.5802049,-0.1651918,-9.792825,0,0,41.84342,1,1,1000,1000
IMU,27394532,0.002677123,-0.007325174,-0.008754147,-0.02433716,-0.0475517,-9.933622,0,0,41.82392,1,1,1000,1000
CTUN,27414551,0,0,0,0.3241083,0.05597119,0.05597119,0.11,0,0.19,0,0,-2,
ATT,27414606,0,0.78,0,-0.32,0.23,0.23,0,1,,,,,
PRX,27414728,2,14.83,0,8.67,0,6.82,0,8.86,0,0,180,6.82,
IMU,27434319,-0.002043475,0.009788975,0.004052737,-0.7455812,-0.04923859,-9.767363,0,0,41.80162,1,1,1000,1000
IMU,27474324,-0.0001909211,-0.004316454,0.009158868,0.3276558,-0.1915545,-9.870412,0,0,41.77421,1,1,1000,1000
CTUN,27514520,0,0,0,0.3241083,0.05310236,0.05310236,0.04,0,0.19,0,0,-3,
ATT,27514633,0,0.79,0,-0.31,0.22,0.22,0,1,,,,,
